modality,vocal_channel,emotion,emotional_intensity,statement,repetition,actor,sex,channels,sample_width,frame_rate,frame_width,length_ms,frame_count,intensity,zero_crossings_sum,mfcc_mean,mfcc_std,mfcc_min,mfcc_max,sc_mean,sc_std,sc_min,sc_max,sc_kur,sc_skew,stft_mean,stft_std,stft_min,stft_max,stft_kur,stft_skew,mean,std,min,max,kur,skew
audio-only,speech,angry,strong,Dogs are sitting by the door,2nd,,M,1,2,48000,2,3637,174575.0,-19.17571345674299,14439,-20.32281,92.43188,-524.9333,183.73495,5968.927955375586,3208.968687292298,1351.7532477516395,11608.186279162666,-1.5150622794567234,0.1470698809559598,0.50016135,0.30885926,0.0015649649,1.0,-1.144744588106409,0.0435098657797569,5.4297952e-06,0.10995776,-0.93881226,0.9988098,14.191715358916856,0.2871362398898093
audio-only,speech,fearful,strong,Dogs are sitting by the door,1st,11,M,1,2,48000,2,3070,147348.0,-26.08124764045718,9757,-22.913387,109.519,-616.613,167.19275,4725.25825330312,2514.53890730872,1235.3619402638892,11547.745926316822,-0.2047733512754392,0.907196357779846,0.5085252,0.31618878,0.0028182708,1.0,-1.2363414206805885,0.0513209462377435,5.4162756e-05,0.0496594,-0.43600464,0.5292053,17.209172869887947,-0.0188946132786645
audio-only,speech,angry,normal,Kids are talking by the door,2nd,,M,1,2,48000,2,3804,182582.0,-35.7907660532934,12571,-24.734987,137.44766,-765.0469,213.23964,5861.420518820157,3480.076175533575,1123.5237402318585,11849.46923375182,-1.5306568383693042,0.0705965341421513,0.5677504,0.28344664,0.010728189,1.0,-1.055540990269157,-0.1690017370727604,2.6749806e-06,0.01624508,-0.25079346,0.17526245,22.88658457850465,-0.2260200968648327
audio-only,speech,fearful,normal,Kids are talking by the door,1st,,M,1,2,48000,2,3470,166566.0,,10686,-26.474949,157.66322,-868.07556,190.3216,6026.8125807549,2952.8158463326167,1109.9697742981389,11648.488681683424,-1.2867147357912951,-0.0700407105471541,0.63629574,0.29079348,0.010228955,1.0,-1.047463790424467,-0.4791054181792347,-3.268759e-06,0.0052204914,-0.04437256,0.04373169,8.39004865558662,-0.5981904570739742
audio-only,speech,surprised,normal,Dogs are sitting by the door,2nd,13,M,1,2,48000,2,3036,145746.0,-44.64297412512336,9668,-32.90633,161.71474,-838.9736,234.09651,6967.546695257579,3848.737361966346,1194.9351013621672,11944.842975086316,-1.529703379942904,-0.4451136976157445,0.58398455,0.32983267,0.0022182902,1.0,-1.2012479208479658,-0.4536171051730304,-1.5792102e-06,0.0058785537,-0.04864502,0.04852295,11.381722529886028,-0.316437527684066
audio-only,song,happy,strong,Kids are talking by the door,1st,,M,1,2,48000,2,5205,249849.0,-35.08548243607973,14405,-24.023241,125.55018,-748.32544,213.35417,4383.234442248667,3417.021194185548,990.1239682904,11653.619113588931,-0.8173082751195739,0.8459275660170225,0.48309988,0.33276564,0.0051622824,1.0,-1.424315947162667,0.1662797966227851,-4.507361e-06,0.017616231,-0.13131714,0.15484619,8.278131428047748,-0.3064310487931944
audio-only,song,happy,strong,Kids are talking by the door,1st,11,M,1,2,48000,2,4271,205005.0,,8901,-24.833725,132.75812,-733.9839,197.81613,4377.506144435741,3219.706181922635,686.0474289091458,11911.487530204971,-1.1899132634560934,0.5437088757395034,0.4816688,0.34269238,0.001514518,1.0,-1.458789466419621,0.1209523935091503,-8.6236105e-07,0.018716905,-0.1357727,0.16503906,10.497234717298134,-0.1660516212653188
audio-only,speech,surprised,normal,Dogs are sitting by the door,2nd,07,M,1,2,48000,2,3437,164965.0,-42.49029655712677,12223,-28.186039,152.13123,-833.53516,218.78334,6277.510527540589,3743.2165636516793,0.0,12000.000169035047,-1.488966944077939,-0.0064822699960035,0.5925836,0.3028366,0.0,1.0,-1.089905189793316,-0.388713306202225,-1.0515074e-06,0.007520777,-0.056884766,0.07348633,10.03211103411917,0.0099315580986893
audio-only,speech,angry,normal,Kids are talking by the door,2nd,11,M,1,2,48000,2,3470,166567.0,-40.59457016956276,9681,-25.056036,141.58673,-756.98254,194.28781,5965.15556511213,3380.4397088506166,1170.1555580424515,11539.899683053987,-1.5287482832903028,-0.050820322714852,0.61904126,0.30097198,0.0025611888,1.0,-1.042928390388929,-0.4720999932571415,1.7881237e-05,0.009361896,-0.09921265,0.09484863,15.336944532902166,-0.648986697488077
audio-only,speech,fearful,normal,Kids are talking by the door,1st,05,M,1,2,48000,2,3136,150551.0,-45.05997690458577,9624,-30.27926,155.16748,-824.46985,207.5463,6472.945026018182,3524.740997324162,1063.0714317045342,11643.19708893474,-1.6037625255478556,-0.1924404577457604,0.56447494,0.2901806,0.00038603757,1.0,-1.0254833129556973,-0.2131785932474699,2.2388867e-06,0.0056124018,-0.06802368,0.07775879,21.90883699843064,-0.3744608144377045
audio-only,speech,calm,normal,Kids are talking by the door,2nd,01,M,2,2,48000,4,3604,172972.0,-50.22257122354151,5747,-31.663052,167.01564,-876.2022,234.71371,6874.560407504911,4595.141612818874,0.0,12348.409503302944,-1.78991416205523,-0.0527873199423398,0.6440443,0.27135903,0.0,1.0,-0.9033695840410544,-0.457552159857848,8.1105213e-07,0.0030847269,-0.032348633,0.028961182,19.658056347568927,0.763073564025859
audio-only,speech,neutral,normal,Kids are talking by the door,1st,15,M,1,2,48000,2,3370,161762.0,-42.3501985257536,10541,-27.803827,156.20995,-833.39795,257.29248,5716.662425676294,3429.548401538881,745.9042596551418,11168.132414829955,-1.570144872526127,-0.0727389767638409,0.5852598,0.2819669,0.019811334,1.0,-1.0062650914952784,-0.2385146956009821,4.5696565e-06,0.007650716,-0.08267212,0.10089111,25.06010340156473,-0.5012198091797824
audio-only,song,sad,strong,Kids are talking by the door,1st,,M,1,2,48000,2,4304,206606.0,,7247,-28.18969,135.85538,-752.17206,217.02007,5735.917457766025,4364.214988290934,0.0,12203.894048573204,-1.633428458968374,0.3240388447388766,0.4933673,0.3385531,0.0,1.0,-1.4459063413537168,0.0280175480369246,-5.456816e-06,0.017364945,-0.10647583,0.15744019,7.413052573477191,0.6208542959793033
audio-only,,sad,strong,Kids are talking by the door,1st,15,M,1,2,48000,2,4371,209809.0,,12017,-24.778969,133.90451,-736.0458,220.45473,4775.541282627896,3201.9921540513383,867.643373328649,13047.531321678718,-1.2469058335546583,0.3560725631010147,0.49686795,0.3244202,0.0056161564,1.0,-1.3571567503699462,0.097170086417752,-0.00029381932,0.015739374,-0.17279053,0.17285156,18.61592670253796,-0.3194442357021089
audio-only,speech,calm,normal,Kids are talking by the door,2nd,,M,1,2,48000,2,3570,171371.0,-46.118698408341736,11521,-27.120966,157.02109,-844.7889,219.49924,5589.352592350854,3423.3125094141387,852.8275225858191,15656.34549634312,-1.0877551551810627,0.1536346607554238,0.56319064,0.27946487,0.005387269,1.0,-1.0509416442120016,-0.0679502904627738,2.5470285e-05,0.004972675,-0.05618286,0.05859375,21.24962751835018,-0.8811832482836125
audio-only,speech,neutral,normal,Kids are talking by the door,1st,01,M,1,2,48000,2,3303,158558.0,-47.96357278607907,8015,-31.827303,165.35535,-861.5326,236.70389,7416.297747292411,4428.027506059823,0.0,14584.465977070897,-1.627444723619189,-0.3039291686082504,0.63309145,0.28052926,0.0,1.0,-0.8517748541079868,-0.5296666371998909,9.15e-07,0.0040006354,-0.03842163,0.04058838,15.02851500808639,0.9040334146409292
audio-only,song,sad,strong,Kids are talking by the door,1st,,M,1,2,48000,2,4671,224224.0,,12987,-20.826569,104.22217,-652.5791,193.63303,2896.9044560783213,2274.5586284545816,413.88726806415946,11266.596236112193,0.6768045575289046,1.3135132674415393,0.46854347,0.35431138,0.001776803,1.0,-1.4681951164021505,0.1645070950593908,-3.5189453e-06,0.04329643,-0.27368164,0.3050232,5.529122543759881,0.144688582005645
audio-only,speech,neutral,normal,Kids are talking by the door,1st,17,M,1,2,48000,2,3837,184184.0,-43.50011640239199,8898,-24.713737,155.25789,-823.1208,246.22705,5121.585648596021,3116.356935047172,918.8885362871032,10922.598887709284,-1.610881981654272,-0.0698120043964757,0.62456274,0.29701427,0.021413848,1.0,-1.0771552327521177,-0.4564946186513054,-1.4923762e-06,0.0066871066,-0.0765686,0.0847168,19.40012186594164,-0.3559126094432395
audio-only,speech,calm,normal,Kids are talking by the door,2nd,,M,1,2,48000,2,3737,179379.0,,9886,-29.50559,153.29803,-857.5093,201.21793,4101.121191130869,3541.5381996572382,0.0,12088.958032677638,-0.7158161193659067,0.6795912956037488,0.4334212,0.3319453,0.0,1.0,-1.2380786358365394,0.2172896148752257,1.7268098e-07,0.0047931448,-0.047943115,0.058807373,18.08908997720357,-0.4911063104172126
audio-only,speech,neutral,normal,Kids are talking by the door,1st,,M,1,2,48000,2,3437,164965.0,-42.9246815509915,9586,-30.044258,148.57848,-787.7085,221.10089,4968.033484446734,3859.034169742559,0.0,12152.96596291816,-1.2286308676033058,0.3481206913522645,0.4817626,0.3310659,0.0,1.0,-1.3036593378942103,0.0079512042761545,-1.2450114e-06,0.007147504,-0.058410645,0.06777954,17.289001904368472,-0.1464118564470006
audio-only,speech,calm,normal,Kids are talking by the door,2nd,,M,1,2,48000,2,3537,169770.0,-42.38501175727962,8333,-25.018785,154.74158,-813.7751,238.40872,5396.370707686877,2871.8075560219186,864.0195264922559,11370.368185118745,-1.3590662930672115,-0.2641543970159589,0.6469604,0.29381222,0.012124243,1.0,-0.944016691701981,-0.5774455369768419,-4.7114668e-07,0.0076013687,-0.06594849,0.08630371,14.195809677217865,-0.504574645328742
audio-only,song,sad,strong,Kids are talking by the door,1st,17,M,1,2,48000,2,5205,249850.0,-27.159863336509844,11765,-19.701262,115.71763,-673.7907,206.08015,3260.1007929330817,2186.7361009708948,166.03578168814082,9216.55645177158,-0.4949740624173793,0.7987870618645047,0.51932496,0.33570525,0.0036514746,1.0,-1.4272728836386523,0.013979149482115,-7.892565e-05,0.043881238,-0.34020996,0.37722778,10.397343111801348,-0.2484594789757169
audio-only,song,happy,strong,Kids are talking by the door,1st,07,M,1,2,48000,2,4271,205005.0,-36.277638998075815,12059,-28.015911,133.54485,-754.0648,221.26883,4727.84623777584,3242.757987998618,0.0,12001.668349468644,-1.0586732350354622,0.4757666739946322,0.45000374,0.31999767,0.0,1.0,-1.1914715014828003,0.2991030203393247,-1.5923832e-06,0.015362889,-0.099853516,0.14440918,8.619479431151953,0.3355799635988258
audio-only,speech,surprised,normal,Dogs are sitting by the door,2nd,11,M,1,2,48000,2,2970,142542.0,-37.9480367649525,10142,-27.628462,138.48993,-770.34033,176.54659,5340.579284928584,2302.1362500238047,1453.357390037624,10312.453945396306,-0.9665723532620154,0.2392784377065202,0.53357357,0.31363547,0.00060178654,1.0,-1.178704651781506,-0.1526814619621211,-3.5989427e-07,0.012684481,-0.107788086,0.109313965,11.220438996650074,-0.8377063368063389
audio-only,speech,fearful,normal,Kids are talking by the door,1st,,M,1,2,48000,2,3136,150551.0,-45.54807663661845,8730,-30.4735,162.70555,-855.7707,231.06982,6882.796076115439,3799.1878148939218,901.7386267072292,12018.573487049507,-1.525080419982683,-0.3186753351616928,0.5787634,0.30855852,0.004625552,1.0,-1.324432558166282,-0.2363114235459328,2.7359217e-06,0.0052876687,-0.050109863,0.067840576,15.563229505126802,0.1543262957724317
audio-only,speech,angry,normal,Kids are talking by the door,2nd,,M,1,2,48000,2,3971,190591.0,-26.36338753668197,11070,-20.624151,109.90113,-628.90625,178.56194,4845.27050199402,3157.560063556746,996.950539598008,11670.840572096324,-0.7885159804380248,0.8747075636325466,0.5208859,0.33779234,0.003192969,1.0,-1.4249332415432434,-0.0039519635767813,-0.00014643717,0.048087124,-0.35186768,0.47991943,14.146710475014046,0.1903204557628955
audio-only,speech,fearful,normal,Kids are talking by the door,1st,07,M,1,2,48000,2,3437,164965.0,-44.96556413113407,6752,-29.400892,156.12514,-859.9567,203.98688,4652.426528516157,2608.0255688085635,1218.7637558701765,11485.236967380755,-0.9282731842444942,0.441489801143581,0.5661038,0.34624076,0.003008349,1.0,-1.444202068390614,-0.2494739137569514,3.9455204e-05,0.0056736926,-0.042816162,0.049316406,8.464740910811022,-0.309282083514488
audio-only,,angry,normal,Kids are talking by the door,2nd,13,M,1,2,48000,2,3537,169769.0,-38.333188563932055,10915,-27.435438,140.54955,-754.73065,217.12436,6565.232770160498,3962.715100596281,1031.733708819224,12021.007671620797,-1.6772723907126017,-0.1264961115141264,0.5995188,0.31554434,0.003993214,1.0,-1.1075611376208248,-0.4858345473874856,2.7436681e-06,0.012139373,-0.10317993,0.09893799,9.963020939082949,0.0104535598683486
audio-only,speech,surprised,normal,Dogs are sitting by the door,2nd,05,M,1,2,48000,2,3704,177777.0,,10811,-28.624546,145.05917,-770.51074,216.62242,5784.844646129886,3609.398825364096,874.8802032681037,12098.817420383852,-1.552615926561702,-0.0010662323195503,0.550159,0.33326387,0.0010138388,1.0,-1.3479974440202993,-0.2241021464401581,-5.7790057e-06,0.008925552,-0.08862305,0.06402588,10.675506360271376,-0.5335009952191644
audio-only,song,happy,strong,Kids are talking by the door,1st,,M,1,2,48000,2,4404,211411.0,-37.844012891236346,10663,-26.742825,140.55911,-800.1917,219.75618,4742.653967211212,3611.486320842188,0.0,12009.367104937211,-0.9369423875175626,0.7332877982255703,0.46660164,0.34143752,0.0,1.0,-1.4429317317270856,0.1457394847991265,-1.1846382e-05,0.012837606,-0.078063965,0.081207275,5.083020133728034,0.0409561249029064
audio-only,speech,surprised,strong,Kids are talking by the door,2nd,,M,1,2,48000,2,4104,196997.0,,12213,-27.958883,140.27863,-784.45746,198.75383,5999.585124910776,3549.324712770357,1037.5743472837155,12171.97900111779,-1.4699048783524398,0.185620432957637,0.54505503,0.3315977,5.5927576e-05,1.0,-1.3181270425427098,-0.2405109139649607,-5.1696325e-06,0.009921317,-0.07852173,0.07485962,7.665179180090295,-0.0664009806592131
audio-only,,happy,normal,Dogs are sitting by the door,1st,,M,1,2,48000,2,4538,217818.0,-37.823356782480985,13438,-27.733782,136.00699,-770.26056,219.1008,5088.898204562757,3581.8588290312555,1109.2570970376237,11947.565359570775,-1.4729085599914649,0.4023102576144258,0.45364323,0.34279507,0.0017262643,1.0,-1.4011285191423264,0.2328777230525981,-1.4880643e-06,0.012861251,-0.07470703,0.09152222,4.141946929338378,-0.0439226693790048
audio-only,speech,fearful,strong,Dogs are sitting by the door,1st,07,M,1,2,48000,2,3403,163363.0,-26.666414418134387,15215,-26.766916,109.788574,-633.6054,174.62973,5648.765101573593,3317.661230278713,0.0,12041.311036515708,-0.9280605466002774,0.263604159857156,0.4568784,0.3439028,0.0,1.0,-1.3998374693862774,0.1063010035134672,-2.473343e-07,0.04643729,-0.35665894,0.48257446,10.335089017208425,0.260222831296392
audio-only,speech,angry,strong,Dogs are sitting by the door,2nd,,M,1,2,48000,2,4171,200200.0,-16.35395321583926,17245,-22.55206,87.07379,-519.5716,156.01974,6289.271067080682,3257.617139087812,1516.3697811438367,12000.246933282142,-1.5014027569207171,0.2704608277493475,0.41918644,0.35007542,0.00046553864,1.0,-1.3751771557728292,0.3838134121632325,-1.8491335e-05,0.15216799,-0.9702759,0.9819641,8.703489380494233,0.3352563329488435
audio-only,speech,fearful,strong,Dogs are sitting by the door,1st,13,M,1,2,48000,2,3504,168168.0,-32.17152800475295,13171,-26.00672,121.11227,-661.28296,182.72093,6672.882519893184,3597.8508341434435,928.416758704162,11592.789973575036,-1.6414408335862627,-0.1284721405822472,0.59866893,0.31702977,0.0016586111,1.0,-1.0750290378211296,-0.4755968316483112,3.6726055e-06,0.024656747,-0.22518921,0.23675537,15.092800424508326,0.1203447633163753
audio-only,speech,angry,strong,Dogs are sitting by the door,2nd,,M,1,2,48000,2,4338,208208.0,-20.337274522844005,13446,-19.664587,97.20306,-576.28937,167.33984,4006.054229506004,1855.5243766128256,697.251960084305,9647.431532494618,0.9708857019403232,1.1945013062951793,0.54952395,0.34484735,0.0021891382,1.0,-1.4954433491973802,-0.1074423137062421,1.3480131e-05,0.096209824,-0.7637634,0.9667969,13.566513988470646,0.3872581116652809
audio-only,,happy,normal,Dogs are sitting by the door,1st,,M,1,2,48000,2,4338,208208.0,-42.31552426957359,5253,-24.984482,150.0708,-826.9324,226.93893,3444.312967049465,3485.9973860536206,0.0,12006.521991578866,0.8572437883135273,1.4556653675168578,0.50017893,0.3653659,0.0,1.0,-1.5831029517416964,-0.0190597452671515,-1.7907794e-05,0.0076795192,-0.05819702,0.078186035,6.627259214017464,0.3497361817650174
audio-only,speech,surprised,strong,Kids are talking by the door,2nd,,M,1,2,48000,2,3103,148949.0,-33.74869741471482,8667,-24.94049,121.94425,-670.82886,176.35675,6006.1619752866245,2762.653091142713,1244.4712177519798,11590.459688057375,-1.195252261417228,0.0925133081375839,0.5925943,0.3277995,0.00073174195,1.0,-1.1489542303958695,-0.4606848721546154,1.1225504e-05,0.020559529,-0.19522095,0.20239258,14.095132420245337,-0.4821721832108844
audio-only,song,sad,normal,Dogs are sitting by the door,1st,,M,1,2,48000,2,4872,233833.0,,11731,-22.82962,132.24562,-765.6038,215.70412,3653.685552693167,2471.4445508157537,727.7137729146585,9925.413057749382,-1.0430066663212052,0.5563713948666357,0.5057523,0.33727005,0.0008753788,1.0,-1.4371389011550164,0.0527887240078577,1.8625886e-05,0.017445486,-0.10317993,0.087402344,4.389087252170161,-1.0693636926183367
audio-only,speech,calm,strong,Dogs are sitting by the door,2nd,17,M,1,2,48000,2,3537,169770.0,-45.44823772546847,8093,-25.48061,165.3969,-883.4241,250.40414,5111.346378270674,2969.227329034567,667.9927847345659,10700.346115627412,-1.4325114940040455,-0.216808899555483,0.60034364,0.2860139,0.024477085,1.0,-1.1405174140091157,-0.261819791233176,2.1571005e-08,0.005361273,-0.042236328,0.040039062,9.483967660472189,-0.8342475639549479
audio-only,speech,calm,strong,Dogs are sitting by the door,2nd,,M,1,2,48000,2,4004,192192.0,,12639,-23.928638,133.01399,-800.4143,199.02417,4365.088488319011,2582.774310275697,1312.4696904370765,10271.873494957505,-1.0069976233121831,0.649531589164256,0.5129514,0.31691918,0.0038174982,1.0,-1.340129589005172,0.1109735174429577,-1.671296e-05,0.012802739,-0.11218262,0.12606812,9.52806739095251,-0.5922319082288204
audio-only,song,sad,normal,Dogs are sitting by the door,1st,,M,1,2,48000,2,5205,249850.0,,10156,-25.200089,120.85699,-711.3823,207.06708,3671.1040558295736,3672.57677316883,0.0,12098.641485115151,0.4047941686426095,1.399872611528177,0.4245542,0.35773644,0.0,1.0,-1.437400094667477,0.3236550913868138,3.1283419e-06,0.023568565,-0.15557861,0.13357544,4.165612078060203,-0.196020229962158
audio-only,speech,surprised,normal,Kids are talking by the door,2nd,19,M,1,2,48000,2,3537,169769.0,-46.22659904607586,7846,-29.296888,157.33015,-844.0816,228.44568,5309.717332656187,3612.543807370089,858.4545116246196,12144.38600725228,-1.3420856737744853,0.3004197949052038,0.53297895,0.30571806,0.0026154146,1.0,-1.2268596950735966,-0.069886293087613,-1.1452653e-05,0.004912439,-0.042663574,0.042816162,10.381257990825135,-0.3612665398358844
